"biblio_id","gmd_id","title","sor","edition","isbn_issn","publisher_id","publish_year","collation","series_title","call_number","language_id","source","publish_place_id","classification","notes","image","file_att","opac_hide","promoted","labels","frequency_id","spec_detail_info","content_type_id","media_type_id","carrier_type_id","input_date","last_update","uid"
2291,1,Yesus dan Awal dan Pelayanan-Nya,,,,,,,,,id,,,,,,,0,0,,0,,,,,"2007-11-29 15:36:50","2007-11-29 16:26:59",
2292,1,Khotbah Yesus,,,,,,,,,id,,,,,,,0,0,,0,,,,,"2007-11-29 15:36:50","2007-11-29 16:26:59",
2293,1,Pemata - Permata Di Dalam Debu,,,,,,,,,id,,,,,,,0,0,,0,,,,,"2007-11-29 15:36:50","2007-11-29 16:26:59",
2294,1,Kiasan Yesus,,,,,,,,,id,,,,,,,0,0,,0,,,,,"2007-11-29 15:36:50","2007-11-29 16:26:59",
2295,1,Menjadi Jemaat yang berkemenangan,,,,,,,,,id,,,,,,,0,0,,0,,,,,"2007-11-29 15:36:50","2007-11-29 16:26:59",
2296,1,Pola Doa Yesus,,,,,,,,,id,,,,,,,0,0,,0,,,,,"2007-11-29 15:36:50","2007-11-29 16:26:59",
2297,1,Mengapa hidup ini tidak adil?,,,,,,,,,id,,,,,,,0,0,,0,,,,,"2007-11-29 15:36:50","2007-11-29 16:26:59",
2298,1,Mengapa Terjadi Kekerasan Di Dunia?,,,,,,,,,id,,,,,,,0,0,,0,,,,,"2007-11-29 15:36:50","2007-11-29 16:26:59",
2299,1,Cerita Tuhan Yesus,,,,,,,,,id,,,,,,,0,0,,0,,,,,"2007-11-29 15:36:50","2007-11-29 16:26:59",
2300,1,Waktu bersama Allah,,,,,,,,,id,,,,,,,0,0,,0,,,,,"2007-11-29 15:36:50","2007-11-29 16:26:59",
2301,1,Apa Yang Dikatakan Alkitab Tentang Neraka,"","","",,"","","","13000194",id,,,NONE,"",,,0,0,,0,"",,,,"2007-11-29 15:36:50","2026-08-08 15:48:37",
2302,1,Sungguh merekalah umatku,,,,,,,,,id,,,,,,,0,0,,0,,,,,"2007-11-29 15:36:50","2007-11-29 16:26:59",
2303,1,Mengatasi Tantangan Hidup,,,,,,,,,id,,,,,,,0,0,,0,,,,,"2007-11-29 15:36:50","2007-11-29 16:26:59",
2304,1,Berbagi Keberuntungan,,,,,,,,,id,,,,,,,0,0,,0,,,,,"2007-11-29 15:36:50","2007-11-29 16:26:59",
2305,1,Kala Hidup Jadi Lenggang,,,,,,,,,id,,,,,,,0,0,,0,,,,,"2007-11-29 15:36:50","2007-11-29 16:26:59",
2306,1,Menang Dari Kekecewaan,,,,,,,,,id,,,,,,,0,0,,0,,,,,"2007-11-29 15:36:50","2007-11-29 16:26:59",
2307,1,Kala Pengharapan Hampir Sirna,,,,,,,,,id,,,,,,,0,0,,0,,,,,"2007-11-29 15:36:50","2007-11-29 16:26:59",
2308,1,Buku Doa untuk Batita Gadis Kecil,,,,,,,,,id,,,,,,,0,0,,0,,,,,"2007-11-29 15:36:50","2007-11-29 16:26:59",
2309,1,Paulus Memberitakan Injil,,,,,,,,,id,,,,,,,0,0,,0,,,,,"2007-11-29 15:36:50","2007-11-29 16:26:59",
2310,1,Buku Doa untuk Batita anak laki - laki,,,,,,,,,id,,,,,,,0,0,,0,,,,,"2007-11-29 15:36:50","2007-11-29 16:26:59",
2311,1,Nuh dan Air Bah,,,,,,,,,id,,,,,,,0,0,,0,,,,,"2007-11-29 15:36:50","2007-11-29 16:26:59",
2312,1,Yusuf Menjadi Penguasa,,,,,,,,,id,,,,,,,0,0,,0,,,,,"2007-11-29 15:36:50","2007-11-29 16:26:59",
2313,1,Daud Raja Israel Yang Termasyhur,,,,,,,,,id,,,,,,,0,0,,0,,,,,"2007-11-29 15:36:50","2007-11-29 16:26:59",
2314,1,Juruselamat yang berkuasa,,,,,,,,,id,,,,,,,0,0,,0,,,,,"2007-11-29 15:36:50","2007-11-29 16:26:59",
2315,1,Takdir yang mengubah sejarah,,,,,,,,,id,,,,,,,0,0,,0,,,,,"2007-11-29 15:36:50","2007-11-29 16:26:59",
2316,1,Nelayan yang termasyhur,,,,,,,,,id,,,,,,,0,0,,0,,,,,"2007-11-29 15:36:50","2007-11-29 16:26:59",
2317,1,Sahabat semua orang,,,,,,,,,id,,,,,,,0,0,,0,,,,,"2007-11-29 15:36:50","2007-11-29 16:26:59",
2318,1,Lahirnya sang RAJA,,,,,,,,,id,,,,,,,0,0,,0,,,,,"2007-11-29 15:36:50","2007-11-29 16:26:59",
2319,1,Utusan Allah Kisah Paulus,,,,,,,,,id,,,,,,,0,0,,0,,,,,"2007-11-29 15:36:50","2007-11-29 16:26:59",
2320,1,You Are Precious (engkau berharga),,,,,,,,,id,,,,,,,0,0,,0,,,,,"2007-11-29 15:36:50","2007-11-29 16:26:59",
2321,1,Rangkaian Visi Mutiara Kitab Yesaya,,,,,,,,,id,,,,,,,0,0,,0,,,,,"2007-11-29 15:36:50","2007-11-29 16:26:59",
2322,1,Daniel (kedaulatan dan kasih Allah berseri),,,,,,,,,id,,,,,,,0,0,,0,,,,,"2007-11-29 15:36:50","2007-11-29 16:26:59",
2323,1,Alkitab Bergambar (dalam bentuk komik berwarna),,,,,,,,,id,,,,,,,0,0,,0,,,,,"2007-11-29 15:36:50","2007-11-29 16:26:59",
2324,1,The Journey,,,,,,,,,id,,,,,,,0,0,,0,,,,,"2007-11-29 15:36:50","2007-11-29 16:26:59",
2325,1,TUHAN DI DALAM DUNIA USAHA,,,,,,,,,id,,,,,,,0,0,,0,,,,,"2007-11-29 15:36:50","2007-11-29 16:26:59",
2326,1,Tuhan Yesus dan pengikut-pengikutNya,,,,,,,,,id,,,,,,,0,0,,0,,,,,"2007-11-29 15:36:50","2007-11-29 16:26:59",
2327,1,Yesus Hidup Kembali,,,,,,,,,id,,,,,,,0,0,,0,,,,,"2007-11-29 15:36:50","2007-11-29 16:26:59",
2328,1,Badai di Danau,,,,,,,,,id,,,,,,,0,0,,0,,,,,"2007-11-29 15:36:50","2007-11-29 16:26:59",
2329,1,Keluar dari Mesir,,,,,,,,,id,,,,,,,0,0,,0,,,,,"2007-11-29 15:36:50","2007-11-29 16:26:59",
2330,1,Yakub dan Esau,,,,,,,,,id,,,,,,,0,0,,0,,,,,"2007-11-29 15:36:50","2007-11-29 16:26:59",
2331,1,Teaching with Heart,,,,,,,,,id,,,,,,,0,0,,0,,,,,"2007-11-29 15:36:50","2007-11-29 16:26:59",
2332,1,Doa dan Misi,,,,,,,,,id,,,,,,,0,0,,0,,,,,"2007-11-29 15:36:50","2007-11-29 16:26:59",
2333,1,Ambillah Hidupku,,,,,,,,,id,,,,,,,0,0,,0,,,,,"2007-11-29 15:36:50","2007-11-29 16:26:59",
2334,1,Natal yang indah,,,,,,,,,id,,,,,,,0,0,,0,,,,,"2007-11-29 15:36:50","2007-11-29 16:26:59",
2335,1,Alkitab : Fakta atau Fiksi?,,,,,,,,,id,,,,,,,0,0,,0,,,,,"2007-11-29 15:36:50","2007-11-29 16:26:59",
2336,1,Saulus,,,,,,,,,id,,,,,,,0,0,,0,,,,,"2007-11-29 15:36:50","2007-11-29 16:26:59",
2337,1,Pastoring with Passion,,,,,,,,,id,,,,,,,0,0,,0,,,,,"2007-11-29 15:36:50","2007-11-29 16:26:59",
2338,1,Pastoring with Passion,,,,,,,,,id,,,,,,,0,0,,0,,,,,"2007-11-29 15:36:50","2007-11-29 16:26:59",
2339,1,Restructuring youth worship in the church,,,,,,,,,id,,,,,,,0,0,,0,,,,,"2007-11-29 15:36:50","2007-11-29 16:26:59",
2340,1,Keberhasilan Pelayanan Kaum Muda,,,,,,,,,id,,,,,,,0,0,,0,,,,,"2007-11-29 15:36:50","2007-11-29 16:26:59",
2341,1,Pastoral Care for Youth,,,,,,,,,id,,,,,,,0,0,,0,,,,,"2007-11-29 15:36:50","2007-11-29 16:26:59",
2342,1,Learning Model For Youth,,,,,,,,,id,,,,,,,0,0,,0,,,,,"2007-11-29 15:36:50","2007-11-29 16:26:59",
2343,1,Music In Youth Ministry,,,,,,,,,id,,,,,,,0,0,,0,,,,,"2007-11-29 15:36:50","2007-11-29 16:26:59",
2344,1,Youth In Postmodern Context,,,,,,,,,id,,,,,,,0,0,,0,,,,,"2007-11-29 15:36:50","2007-11-29 16:26:59",
2345,1,Preaching For Youth,,,,,,,,,id,,,,,,,0,0,,0,,,,,"2007-11-29 15:36:50","2007-11-29 16:26:59",
2346,1,Theological Concept For Youth Ministry,,,,,,,,,id,,,,,,,0,0,,0,,,,,"2007-11-29 15:36:50","2007-11-29 16:26:59",
2347,1,Reframing The Spiritual Formation For Youth,,,,,,,,,id,,,,,,,0,0,,0,,,,,"2007-11-29 15:36:50","2007-11-29 16:26:59",
2348,1,Bunga Rampai Teologi perjanjian Lama,,,,,,,,,id,,,,,,,0,0,,0,,,,,"2007-11-29 15:36:50","2007-11-29 16:26:59",
2349,1,Kitab Nahum,,,,,,,,,id,,,,,,,0,0,,0,,,,,"2007-11-29 15:36:50","2007-11-29 16:26:59",
2350,1,Action Bible 3,,,,,,,,,id,,,,,,,0,0,,0,,,,,"2007-11-29 15:36:50","2007-11-29 16:26:59",
2351,1,Action Bible 4,,,,,,,,,id,,,,,,,0,0,,0,,,,,"2007-11-29 15:36:50","2007-11-29 16:26:59",
2352,1,MENELADANI JEJAK YESUS SEBAGAI PEMIMPIN,,,,,,,,,id,,,,,,,0,0,,0,,,,,"2007-11-29 15:36:50","2007-11-29 16:26:59",
2353,1,Pdt. Kacamata - Pendeta Juga Manusia,,,,,,,,,id,,,,,,,0,0,,0,,,,,"2007-11-29 15:36:50","2007-11-29 16:26:59",
2354,1,Smart Tips for Smart Teenagers,,,,,,,,,id,,,,,,,0,0,,0,,,,,"2007-11-29 15:36:50","2007-11-29 16:26:59",
2355,1,Garam & Terang for Youth Road to Transformation,,,,,,,,,id,,,,,,,0,0,,0,,,,,"2007-11-29 15:36:50","2007-11-29 16:26:59",
2356,1,Pacaran Asyik dan Cerdas,,,,,,,,,id,,,,,,,0,0,,0,,,,,"2007-11-29 15:36:50","2007-11-29 16:26:59",
2357,1,Kehendak Mu Jadi !,,,,,,,,,id,,,,,,,0,0,,0,,,,,"2007-11-29 15:36:50","2007-11-29 16:26:59",
2358,1,Creative Prayer,,,,,,,,,id,,,,,,,0,0,,0,,,,,"2007-11-29 15:36:50","2007-11-29 16:26:59",
2359,1,The Control Freak Menguasai Penguasa,,,,,,,,,id,,,,,,,0,0,,0,,,,,"2007-11-29 15:36:50","2007-11-29 16:26:59",
2360,1,The Kissed Girls & Made Them Cry,,,,,,,,,id,,,,,,,0,0,,0,,,,,"2007-11-29 15:36:50","2007-11-29 16:26:59",
2361,1,Dari Israel ke Asia,,,,,,,,,id,,,,,,,0,0,,0,,,,,"2007-11-29 15:36:50","2007-11-29 16:26:59",
2362,1,The Gospel for real life,,,,,,,,,id,,,,,,,0,0,,0,,,,,"2007-11-29 15:36:50","2007-11-29 16:26:59",
2363,1,Rumah Seratus Jendela,,,,,,,,,id,,,,,,,0,0,,0,,,,,"2007-11-29 15:36:50","2007-11-29 16:26:59",
2364,1,All Of Grace,,,,,,,,,id,,,,,,,0,0,,0,,,,,"2007-11-29 15:36:50","2007-11-29 16:26:59",
2365,1,KISAH INSPIRASIONAL U/ MENUMBUHKAN BENIH KEUNGGULAN 1,,,,,,,,,id,,,,,,,0,0,,0,,,,,"2007-11-29 15:36:50","2007-11-29 16:26:59",
2366,1,Jemaat Misioner,,,,,,,,,id,,,,,,,0,0,,0,,,,,"2007-11-29 15:36:50","2007-11-29 16:26:59",
2367,1,Menggeluti Misi Lintas-Budaya,,,,,,,,,id,,,,,,,0,0,,0,,,,,"2007-11-29 15:36:50","2007-11-29 16:26:59",
2368,1,Metode Penginjilan,,,,,,,,,id,,,,,,,0,0,,0,,,,,"2007-11-29 15:36:50","2007-11-29 16:26:59",
2369,1,Misi Menurut Perspektif Alkitab,,,,,,,,,id,,,,,,,0,0,,0,,,,,"2007-11-29 15:36:50","2007-11-29 16:26:59",
2370,1,Menjadi Gereja Misioner,,,,,,,,,id,,,,,,,0,0,,0,,,,,"2007-11-29 15:36:50","2007-11-29 16:26:59",
2371,1,"Keluar Dari Tempat Garam, Masuk Ke Dalam Dunia",,,,,,,,,id,,,,,,,0,0,,0,,,,,"2007-11-29 15:36:50","2007-11-29 16:26:59",
2372,1,Rindu Pulang,,,,,,,,,id,,,,,,,0,0,,0,,,,,"2007-11-29 15:36:50","2007-11-29 16:26:59",
2373,1,Alkitab Bergambarku,,,,,,,,,id,,,,,,,0,0,,0,,,,,"2007-11-29 15:36:50","2007-11-29 16:26:59",
2374,1,Paulus Dan Para Rasul Mengabarkan Kabar Baik,,,,,,,,,id,,,,,,,0,0,,0,,,,,"2007-11-29 15:36:50","2007-11-29 16:26:59",
2375,1,Elia Dan Nabi-Nabi Lainnya,,,,,,,,,id,,,,,,,0,0,,0,,,,,"2007-11-29 15:36:50","2007-11-29 16:26:59",
2376,1,Yosua Dan Tanah Perjanjian,,,,,,,,,id,,,,,,,0,0,,0,,,,,"2007-11-29 15:36:50","2007-11-29 16:26:59",
2377,1,Musa Dan Umat Pilihan Allah,,,,,,,,,id,,,,,,,0,0,,0,,,,,"2007-11-29 15:36:50","2007-11-29 16:26:59",
2378,1,"365 Story Bible",,,,,,,,,id,,,,,,,0,0,,0,,,,,"2007-11-29 15:36:50","2007-11-29 16:26:59",
2379,1,The Emotionally Healthy Leader,,,,,,,,,id,,,,,,,0,0,,0,,,,,"2007-11-29 15:36:50","2007-11-29 16:26:59",
2380,1,Lifetime Characters mengenal diri dan sesama dengan perspektif karakter,,,,,,,,,id,,,,,,,0,0,,0,,,,,"2007-11-29 15:36:50","2007-11-29 16:26:59",
2381,1,Kamus alkitab,,,,,,,,,id,,,,,,,0,0,,0,,,,,"2007-11-29 15:36:50","2007-11-29 16:26:59",
2382,1,Iman Dalam Kehidupan,,,,,,,,,id,,,,,,,0,0,,0,,,,,"2007-11-29 15:36:50","2007-11-29 16:26:59",
2383,1,How and When to tell your kids about sex,,,,,,,,,id,,,,,,,0,0,,0,,,,,"2007-11-29 15:36:50","2007-11-29 16:26:59",
2384,1,Maksimalkan Hidup Anda,,,,,,,,,id,,,,,,,0,0,,0,,,,,"2007-11-29 15:36:50","2007-11-29 16:26:59",
2385,1,Jemaat Yang Tertib,,,,,,,,,id,,,,,,,0,0,,0,,,,,"2007-11-29 15:36:50","2007-11-29 16:26:59",
2386,1,Percakapan Gerejawi & Visitasi,,,,,,,,,id,,,,,,,0,0,,0,,,,,"2007-11-29 15:36:50","2007-11-29 16:26:59",
2387,1,Gereja Perjanjian Baru Dahulu & Sekarang,,,,,,,,,id,,,,,,,0,0,,0,,,,,"2007-11-29 15:36:50","2007-11-29 16:26:59",
2388,1,Dalam Terang Kekekalan,,,,,,,,,id,,,,,,,0,0,,0,,,,,"2007-11-29 15:36:50","2007-11-29 16:26:59",
2389,1,Mari Berpikir tentang Alkitab Apa yang Tertulis di Dalamnya?,"","","9786029254068",,"","","","13000190",id,,,NONE,"",,,0,0,,0,"",,,,"2007-11-29 15:36:50","2026-08-08 16:20:53",
2390,1,Doa Yang Penuh Kuasa,,,,,,,,,id,,,,,,,0,0,,0,,,,,"2007-11-29 15:36:50","2007-11-29 16:26:59",
2391,1,Doa Bisakah Membuat Perubahan ?,,,,,,,,,id,,,,,,,0,0,,0,,,,,"2007-11-29 15:36:50","2007-11-29 16:26:59",
2392,1,Epos : Hidup Adalah Kisah Kepahlawanan Kerajaan Allah Yang Melibatkan Kita Untuk Berperan Di Dalamnya,,,,,,,,,id,,,,,,,0,0,,0,,,,,"2007-11-29 15:36:50","2007-11-29 16:26:59",
2393,1,Sejarah Gereja Asia,,,,,,,,,id,,,,,,,0,0,,0,,,,,"2007-11-29 15:36:50","2007-11-29 16:26:59",
2394,1,Sejarah Singkat Bidah,,,,,,,,,id,,,,,,,0,0,,0,,,,,"2007-11-29 15:36:50","2007-11-29 16:26:59",
2395,1,Kisah Rahasia Sang Supermom,,,,,,,,,id,,,,,,,0,0,,0,,,,,"2007-11-29 15:36:50","2007-11-29 16:26:59",
2396,1,Demon : A Memoir,,,,,,,,,id,,,,,,,0,0,,0,,,,,"2007-11-29 15:36:50","2007-11-29 16:26:59",
2397,1,Miryam Dari Magdala : Tiada Kata Terlambat Untuk Memulai Hidup Baru,,,,,,,,,id,,,,,,,0,0,,0,,,,,"2007-11-29 15:36:50","2007-11-29 16:26:59",
2398,1,Cinta Pahit Manis,,,,,,,,,id,,,,,,,0,0,,0,,,,,"2007-11-29 15:36:50","2007-11-29 16:26:59",
2399,1,KISAH INSPIRASIONAL U/ MENUMBUHKAN BENIH KEUNGGULAN 3,,,,,,,,,id,,,,,,,0,0,,0,,,,,"2007-11-29 15:36:50","2007-11-29 16:26:59",
2400,1,Dua Malam Bersama Lucifer,,,,,,,,,id,,,,,,,0,0,,0,,,,,"2007-11-29 15:36:50","2007-11-29 16:26:59",
2401,1,Gods & Kings,,,,,,,,,id,,,,,,,0,0,,0,,,,,"2007-11-29 15:36:50","2007-11-29 16:26:59",
2402,1,"Orangtua yang percaya diri, remaja yang luar biasa",,,,,,,,,id,,,,,,,0,0,,0,,,,,"2007-11-29 15:36:50","2007-11-29 16:26:59",
2403,1,A Fish Out Of Water,"","","",,"","","","",id,,,NONE,"",,,0,0,,0,"",,,,"2007-11-29 15:36:50","2026-07-23 14:22:50",
2404,1,Kekuatan dari KEBERSAMAAN dalam GEREJA,"","","",,"","","","",id,,,NONE,"",,,0,0,,0,"",,,,"2007-11-29 15:36:50","2026-07-23 14:24:49",
2405,1,Anda Luar Biasa,"","","",,"","","","",id,,,NONE,"",,,0,0,,0,"",,,,"2007-11-29 15:36:50","2026-07-23 14:26:55",
2406,1,Transparansi,"","","",,"","","","",id,,,NONE,"",,,0,0,,0,"",,,,"2007-11-29 15:36:50","2026-07-23 14:29:00",
4656,1,Psychology As Religion,"","","",,"","","","19000108",id,,,"19000108","",,,0,0,,0,"",,,,"2026-07-23 14:54:06","2026-07-23 14:54:06",1
2407,1,Improving Your Serve,"","","",,"","","","",id,,,NONE,"",,,0,0,,0,"",,,,"2007-11-29 15:36:50","2026-07-23 14:32:28",
2408,1,The Volunteer Revolution,,,,,,,,,id,,,,,,,0,0,,0,,,,,"2007-11-29 15:36:50","2007-11-29 16:26:59",
2409,1,A Fish Out Of Water,,,,,,,,,id,,,,,,,0,0,,0,,,,,"2007-11-29 15:36:50","2007-11-29 16:26:59",
2410,1,"10 Pertanyaan Yang Ditakuti Pendeta",,,,,,,,,id,,,,,,,0,0,,0,,,,,"2007-11-29 15:36:50","2007-11-29 16:26:59",
2411,1,Martha To The Max (Marta Yang Memisahkan Diri),,,,,,,,,id,,,,,,,0,0,,0,,,,,"2007-11-29 15:36:50","2007-11-29 16:26:59",
2412,1,Anti Kekristenan : Apa Sebenarnya Kekristenan Itu ?,,,,,,,,,id,,,,,,,0,0,,0,,,,,"2007-11-29 15:36:50","2007-11-29 16:26:59",
2413,1,The Purpose Driven Life,,,,,,,,,id,,,,,,,0,0,,0,,,,,"2007-11-29 15:36:50","2007-11-29 16:26:59",
2414,1,MOTHER TERESA UTUSAN PEMBAWA KASIH,,,,,,,,,id,,,,,,,0,0,,0,,,,,"2007-11-29 15:36:50","2007-11-29 16:26:59",
2415,1,The Call (Panggilan Allah),,,,,,,,,id,,,,,,,0,0,,0,,,,,"2007-11-29 15:36:50","2007-11-29 16:26:59",
2416,1,Raja Daud 1,,,,,,,,,id,,,,,,,0,0,,0,,,,,"2007-11-29 15:36:50","2007-11-29 16:26:59",
2417,1,Becoming a Woman of Faith (Menjadi Wanita yang Berjalan dalam Iman),,,,,,,,,id,,,,,,,0,0,,0,,,,,"2007-11-29 15:36:50","2007-11-29 16:26:59",
2418,1,Yang Tersisih Dipulihkan,,,,,,,,,id,,,,,,,0,0,,0,,,,,"2007-11-29 15:36:50","2007-11-29 16:26:59",
2419,1,Khotbah yang Transformatif,,,,,,,,,id,,,,,,,0,0,,0,,,,,"2007-11-29 15:36:50","2007-11-29 16:26:59",
2420,1,Menjadi Penulis,,,,,,,,,id,,,,,,,0,0,,0,,,,,"2007-11-29 15:36:50","2007-11-29 16:26:59",
2421,1,Strength in Weakness (Kekuatan dalam Kelemahan),,,,,,,,,id,,,,,,,0,0,,0,,,,,"2007-11-29 15:36:50","2007-11-29 16:26:59",
2422,1,Kawin Campur dan Campur Tangan Tuhan,,,,,,,,,id,,,,,,,0,0,,0,,,,,"2007-11-29 15:36:50","2007-11-29 16:26:59",
2423,1,The Full Life Study Bible - NIV The New Testament,,,,,,,,,id,,,,,,,0,0,,0,,,,,"2007-11-29 15:36:50","2007-11-29 16:26:59",
2424,1,Forgive to Live (Bagaimana Pengampunan Membuat Hidup Lebih Sehat),,,,,,,,,id,,,,,,,0,0,,0,,,,,"2007-11-29 15:36:50","2007-11-29 16:26:59",
2425,1,Peringatan Badai,,,,,,,,,id,,,,,,,0,0,,0,,,,,"2007-11-29 15:36:50","2007-11-29 16:26:59",
2426,1,Selamat Berpulih : 33 Renungan Tentang Pemulihan,,,,,,,,,id,,,,,,,0,0,,0,,,,,"2007-11-29 15:36:50","2007-11-29 16:26:59",
2427,1,Selamat Berkiprah : 33 Renungan Tentang Kesaksian,,,,,,,,,id,,,,,,,0,0,,0,,,,,"2007-11-29 15:36:50","2007-11-29 16:26:59",
2428,1,Selamat Berjuang,,,,,,,,,id,,,,,,,0,0,,0,,,,,"2007-11-29 15:36:50","2007-11-29 16:26:59",
2429,1,Selamat Berkarunia : 33 Renungan Tentang Hidup Majemuk,,,,,,,,,id,,,,,,,0,0,,0,,,,,"2007-11-29 15:36:50","2007-11-29 16:26:59",
2430,1,Selamat Berpelita : 33 Renungan Tentang Alkitab,,,,,,,,,id,,,,,,,0,0,,0,,,,,"2007-11-29 15:36:50","2007-11-29 16:26:59",
2431,1,Apakah Tuhan Dapat Berbicara Lewat Mimpi ?,,,,,,,,,id,,,,,,,0,0,,0,,,,,"2007-11-29 15:36:50","2007-11-29 16:26:59",
2432,1,Engkau Lebih Berharga Daripada Yang Kausangka,,,,,,,,,id,,,,,,,0,0,,0,,,,,"2007-11-29 15:36:50","2007-11-29 16:26:59",
2433,1,Stand- Sebuah panggilan akan ketekunan orang-orang kudus,,,,,,,,,id,,,,,,,0,0,,0,,,,,"2007-11-29 15:36:50","2007-11-29 16:26:59",
2434,1,Di Bawah Sinar Lampu Merkuri,,,,,,,,,id,,,,,,,0,0,,0,,,,,"2007-11-29 15:36:50","2007-11-29 16:26:59",
2435,1,Antusiasme,,,,,,,,,id,,,,,,,0,0,,0,,,,,"2007-11-29 15:36:50","2007-11-29 16:26:59",
2436,1,Tuhan (Tidak) Beserta Kita (?),,,,,,,,,id,,,,,,,0,0,,0,,,,,"2007-11-29 15:36:50","2007-11-29 16:26:59",
2437,1,"Ketika Semua Pintu Tertutup, Mukjizat Masih Ada",,,,,,,,,id,,,,,,,0,0,,0,,,,,"2007-11-29 15:36:50","2007-11-29 16:26:59",
2438,1,Mari Biacra tentang Surga,,,,,,,,,id,,,,,,,0,0,,0,,,,,"2007-11-29 15:36:50","2007-11-29 16:26:59",
2439,1,Buku Alktivitas Cerita Alkitab,,,,,,,,,id,,,,,,,0,0,,0,,,,,"2007-11-29 15:36:50","2007-11-29 16:26:59",
2440,1,Buku Aktivitas Paskah,,,,,,,,,id,,,,,,,0,0,,0,,,,,"2007-11-29 15:36:50","2007-11-29 16:26:59",
2441,1,Alkitab dalam Gambar,,,,,,,,,id,,,,,,,0,0,,0,,,,,"2007-11-29 15:36:50","2007-11-29 16:26:59",
2442,1,"7 Kebiasaan Anak Bahagia",,,,,,,,,id,,,,,,,0,0,,0,,,,,"2007-11-29 15:36:50","2007-11-29 16:26:59",
2443,1,Emeritus Memoar Seorang Pendeta,,,,,,,,,id,,,,,,,0,0,,0,,,,,"2007-11-29 15:36:50","2007-11-29 16:26:59",
2444,1,Lilin Pengharapan,,,,,,,,,id,,,,,,,0,0,,0,,,,,"2007-11-29 15:36:50","2007-11-29 16:26:59",
2445,1,Mata Keenam,,,,,,,,,id,,,,,,,0,0,,0,,,,,"2007-11-29 15:36:50","2007-11-29 16:26:59",
2446,1,Akhir Bahagia,,,,,,,,,id,,,,,,,0,0,,0,,,,,"2007-11-29 15:36:50","2007-11-29 16:26:59",
2447,1,Just Like Jesus (Persis Seperti Yesus),,,,,,,,,id,,,,,,,0,0,,0,,,,,"2007-11-29 15:36:50","2007-11-29 16:26:59",
2448,1,Reaching for the Invisible God (Mencari Tuhan yang Tidak Terlihat),,,,,,,,,id,,,,,,,0,0,,0,,,,,"2007-11-29 15:36:50","2007-11-29 16:26:59",
2449,1,"MENYEIMBANGKAN IMAN, KELUARGA, & KARIER",,,,,,,,,id,,,,,,,0,0,,0,,,,,"2007-11-29 15:36:50","2007-11-29 16:26:59",
2450,1,Ceritakan Padaku Rahasia Itu,,,,,,,,,id,,,,,,,0,0,,0,,,,,"2007-11-29 15:36:50","2007-11-29 16:26:59",
2451,1,"101 Kerangka Khotbah Populer",,,,,,,,,id,,,,,,,0,0,,0,,,,,"2007-11-29 15:36:50","2007-11-29 16:26:59",
2452,1,Kisah Rasul Petrus,,,,,,,,,id,,,,,,,0,0,,0,,,,,"2007-11-29 15:36:50","2007-11-29 16:26:59",
2453,1,Berjalan di Atas Air,,,,,,,,,id,,,,,,,0,0,,0,,,,,"2007-11-29 15:36:50","2007-11-29 16:26:59",
2454,1,Pangeran Yang Dicari-cari,,,,,,,,,id,,,,,,,0,0,,0,,,,,"2007-11-29 15:36:50","2007-11-29 16:26:59",
2455,1,"65 Cerita Alktiab Klasik",,,,,,,,,id,,,,,,,0,0,,0,,,,,"2007-11-29 15:36:50","2007-11-29 16:26:59",
2456,1,MENJAWAB TANTANGAN AMANAT AGUNG,,,,,,,,,id,,,,,,,0,0,,0,,,,,"2007-11-29 15:36:50","2007-11-29 16:26:59",
2457,1,Meningkatkan Pelayanan Anda,,,,,,,,,id,,,,,,,0,0,,0,,,,,"2007-11-29 15:36:50","2007-11-29 16:26:59",
2458,1,Jemaat Yang Hidup,,,,,,,,,id,,,,,,,0,0,,0,,,,,"2007-11-29 15:36:50","2007-11-29 16:26:59",
2459,1,Hidup Pasukan Allah (Gideon),,,,,,,,,id,,,,,,,0,0,,0,,,,,"2007-11-29 15:36:50","2007-11-29 16:26:59",
2460,1,Melalui Atap Rumah,,,,,,,,,id,,,,,,,0,0,,0,,,,,"2007-11-29 15:36:50","2007-11-29 16:26:59",
2461,1,ku,,,,,,,,,id,,,,,,,0,0,,0,,,,,"2007-11-29 15:36:50","2007-11-29 16:26:59",
2462,1,Maria Magdalena Teladan Iman dan Doa,,,,,,,,,id,,,,,,,0,0,,0,,,,,"2007-11-29 15:36:50","2007-11-29 16:26:59",
2463,1,Menghidupi Visi Allah,,,,,,,,,id,,,,,,,0,0,,0,,,,,"2007-11-29 15:36:50","2007-11-29 16:26:59",
2464,1,Kisah Injil dengan Pancake,,,,,,,,,id,,,,,,,0,0,,0,,,,,"2007-11-29 15:36:50","2007-11-29 16:26:59",
2465,1,Warisan John Calvin,"","","9786028165167",,"","","","13000275",id,,,NONE,"",,,0,0,,0,"",,,,"2007-11-29 15:36:50","2026-08-09 10:12:42",
2466,1,Trilogi Sang Biduan,,,,,,,,,id,,,,,,,0,0,,0,,,,,"2007-11-29 15:36:50","2007-11-29 16:26:59",
2467,1,Perlengkapan Seorang Konselor,"","","",,"","","","",id,,,NONE,"",,,0,0,,0,"",,,,"2007-11-29 15:36:50","2026-07-16 14:53:56",
